,0
5727,0x5f
5728,0x44
5729,0x4a
5730,0x66
5731,0x81
5732,0x9a
5733,0xa3
5734,0xad
5735,0xb4
5736,0x93
5737,0x78
5738,0x6f
5739,0x5b
5740,0x46
5741,0x4b
5742,0x41
5743,0x11
5744,0x17
5745,0x4f
5746,0x60
5747,0x62
5748,0x8e
5749,0xd6
5750,0xf5
5751,0xd8
5752,0xdb
5753,0xff
5754,0xc9
5755,0x7e
5756,0x4a
5757,0x5
5758,0x0
5759,0x0
5760,0x0
5761,0x0
5762,0x10
5763,0x62
5764,0xa4
5765,0xc6
5766,0xf5
5767,0xff
5768,0xe0
5769,0xc9
5770,0x95
5771,0x4a
5772,0x4a
5773,0x54
5774,0x4d
5775,0x4b
5776,0x52
5777,0x80
5778,0x95
5779,0x8e
5780,0x9f
5781,0xb2
5782,0xb7
5783,0x9a
5784,0x7e
5785,0x73
5786,0x5e
5787,0x43
5788,0x3f
5789,0x3d
5790,0x33
5791,0x4b
5792,0x6d
5793,0x71
5794,0x7d
5795,0xaa
5796,0xb1
5797,0x9a
5798,0xb9
5799,0xbf
5800,0xa6
5801,0x96
5802,0x80
5803,0x76
5804,0x4e
5805,0x1f
5806,0x1e
5807,0x27
5808,0x2c
5809,0x2c
5810,0x43
5811,0x65
5812,0x70
5813,0x76
5814,0x7e
5815,0x77
5816,0x6d
5817,0x71
5818,0x87
5819,0xa8
5820,0xb5
5821,0xbf
5822,0xcd
5823,0xc8
5824,0xa3
5825,0x7d
5826,0x66
5827,0x4e
5828,0x2c
5829,0x18
5830,0x25
5831,0x37
5832,0x52
5833,0x85
5834,0xa3
5835,0xb7
5836,0xbb
5837,0x9d
5838,0x89
5839,0x6c
5840,0x52
5841,0x46
5842,0x32
5843,0x4f
5844,0x6a
5845,0x70
5846,0x95
5847,0xad
5848,0xb7
5849,0xc3
5850,0xb5
5851,0x98
5852,0x85
5853,0x76
5854,0x55
5855,0x39
5856,0x3a
5857,0x37
5858,0x1f
5859,0x1b
5860,0x33
5861,0x48
5862,0x55
5863,0x63
5864,0x80
5865,0x9a
5866,0xa8
5867,0xb7
5868,0xd1
5869,0xdd
5870,0xbe
5871,0xab
5872,0xa0
5873,0x78
5874,0x51
5875,0x43
5876,0x40
5877,0x37
5878,0x40
5879,0x51
5880,0x66
5881,0x7d
5882,0x7d
5883,0x6f
5884,0x6a
5885,0x67
5886,0x59
5887,0x52
5888,0x66
5889,0x87
5890,0x98
5891,0xa1
5892,0xb2
5893,0xb4
5894,0xa4
5895,0x90
5896,0x73
5897,0x58
5898,0x48
5899,0x47
5900,0x54
5901,0x6d
5902,0x82
5903,0x95
5904,0xa3
5905,0x9f
5906,0x89
5907,0x6f
5908,0x4e
5909,0x39
5910,0x32
5911,0x2b
5912,0x2b
5913,0x44
5914,0x6f
5915,0x8e
5916,0xa3
5917,0xbe
5918,0xcd
5919,0xc9
5920,0xb9
5921,0xab
5922,0xa6
5923,0x92
5924,0x78
5925,0x65
5926,0x41
5927,0x29
5928,0x1e
5929,0xd
5930,0x7
5931,0x18
5932,0x36
5933,0x55
5934,0x7b
5935,0xa6
5936,0xc5
5937,0xd1
5938,0xd4
5939,0xbf
5940,0x99
5941,0x82
5942,0x6a
5943,0x51
5944,0x40
5945,0x41
5946,0x58
5947,0x6d
5948,0x80
5949,0x9c
5950,0xb1
5951,0xb2
5952,0x9f
5953,0x84
5954,0x67
5955,0x4d
5956,0x32
5957,0x2c
5958,0x37
5959,0x44
5960,0x5c
5961,0x7a
5962,0x8f
5963,0x9d
5964,0xab
5965,0xad
5966,0xa3
5967,0xaa
5968,0xa7
5969,0x9d
5970,0x92
5971,0x7b
5972,0x6f
5973,0x60
5974,0x46
5975,0x35
5976,0x32
5977,0x3c
5978,0x39
5979,0x3a
5980,0x5b
5981,0x71
5982,0x77
5983,0x7a
5984,0x74
5985,0x71
5986,0x78
5987,0x80
5988,0x88
5989,0x98
5990,0xb1
5991,0xbe
5992,0xb8
5993,0xb2
5994,0x9c
5995,0x78
5996,0x5e
5997,0x36
5998,0x18
5999,0x22
6000,0x32
6001,0x43
6002,0x60
6003,0x80
6004,0xa3
6005,0xab
6006,0xa3
6007,0xa1
6008,0x96
6009,0x82
6010,0x6d
6011,0x5b
6012,0x5e
6013,0x60
6014,0x69
6015,0x82
6016,0x90
6017,0xa6
6018,0xb8
6019,0xa8
6020,0x96
6021,0x93
6022,0x73
6023,0x48
6024,0x3f
6025,0x2f
6026,0x22
6027,0x1a
6028,0x1f
6029,0x36
6030,0x40
6031,0x58
6032,0x7a
6033,0x9f
6034,0xb8
6035,0xc5
6036,0xdb
6037,0xe2
6038,0xcd
6039,0xa6
6040,0x7e
6041,0x5b
6042,0x32
6043,0x21
6044,0x2b
6045,0x36
6046,0x46
6047,0x60
6048,0x74
6049,0x7e
6050,0x8b
6051,0x93
6052,0x84
6053,0x73
6054,0x71
6055,0x69
6056,0x63
6057,0x7b
6058,0x99
6059,0xa8
6060,0xa7
6061,0x9f
6062,0x9c
6063,0x8c
6064,0x78
6065,0x5f
6066,0x55
6067,0x60
6068,0x57
6069,0x57
6070,0x63
6071,0x67
6072,0x69
6073,0x66
6074,0x62
6075,0x5f
6076,0x5e
6077,0x58
6078,0x59
6079,0x69
6080,0x77
6081,0x85
6082,0x9c
6083,0xb1
6084,0xc0
6085,0xb8
6086,0xad
6087,0x99
6088,0x7a
6089,0x60
6090,0x4d
6091,0x47
6092,0x39
6093,0x37
6094,0x4b
6095,0x51
6096,0x5b
6097,0x70
6098,0x7a
6099,0x81
6100,0x98
6101,0xa6
6102,0x9d
6103,0xa0
6104,0x9c
6105,0x98
6106,0x8c
6107,0x78
6108,0x73
6109,0x6f
6110,0x67
6111,0x65
6112,0x6d
6113,0x6a
6114,0x6a
6115,0x7a
6116,0x70
6117,0x62
6118,0x60
6119,0x60
6120,0x59
6121,0x54
6122,0x5c
6123,0x62
6124,0x67
6125,0x73
6126,0x82
6127,0x90
6128,0x93
6129,0xa3
6130,0xab
6131,0x9f
6132,0x99
6133,0x8c
6134,0x7e
6135,0x6c
6136,0x51
6137,0x3f
6138,0x37
6139,0x2f
6140,0x30
6141,0x3d
6142,0x54
6143,0x6c
6144,0x89
6145,0xa1
6146,0xb7
6147,0xc6
6148,0xc9
6149,0xbe
6150,0xaa
6151,0x98
6152,0x7d
6153,0x5e
6154,0x48
6155,0x40
6156,0x3c
6157,0x44
6158,0x5e
6159,0x76
6160,0x7a
6161,0x85
6162,0x8f
6163,0x80
6164,0x6f
6165,0x70
6166,0x6d
6167,0x63
6168,0x60
6169,0x55
6170,0x5c
6171,0x6a
6172,0x70
6173,0x7e
6174,0x8c
6175,0xa0
6176,0xa7
6177,0xa7
6178,0xb2
6179,0xa6
6180,0x81
6181,0x66
6182,0x3c
6183,0x11
6184,0x6
6185,0xa
6186,0x17
6187,0x33
6188,0x5f
6189,0x8e
6190,0xbe
6191,0xdb
6192,0xdd
6193,0xdd
6194,0xca
6195,0xa4
6196,0x8e
6197,0x7d
6198,0x69
6199,0x4d
6200,0x41
6201,0x46
6202,0x44
6203,0x4b
6204,0x5e
6205,0x70
6206,0x6f
6207,0x71
6208,0x80
6209,0x82
6210,0x81
6211,0x87
6212,0x84
6213,0x7d
6214,0x78
6215,0x66
6216,0x66
6217,0x73
6218,0x63
6219,0x65
6220,0x7e
6221,0x8b
6222,0x90
6223,0x99
6224,0xa3
6225,0x98
6226,0x76
6227,0x5b
6228,0x3f
6229,0x22
6230,0x18
6231,0x1d
6232,0x29
6233,0x46
6234,0x6c
6235,0x92
6236,0xb9
6237,0xd0
6238,0xd7
6239,0xd6
6240,0xc0
6241,0x9f
6242,0x87
6243,0x77
6244,0x58
6245,0x3a
6246,0x32
6247,0x3c
6248,0x4e
6249,0x55
6250,0x5c
6251,0x71
6252,0x78
6253,0x74
6254,0x7b
6255,0x8b
6256,0x90
6257,0x90
6258,0x8c
6259,0x89
6260,0x87
6261,0x73
6262,0x70
6263,0x73
6264,0x5c
6265,0x59
6266,0x70
6267,0x77
6268,0x7a
6269,0x85
6270,0x8b
6271,0x81
6272,0x70
6273,0x5e
6274,0x4f
6275,0x41
6276,0x3c
6277,0x41
6278,0x4b
6279,0x63
6280,0x80
6281,0x98
6282,0xae
6283,0xb8
6284,0xc0
6285,0xc2
6286,0xb1
6287,0x98
6288,0x82
6289,0x74
6290,0x4b
6291,0x2c
6292,0x28
6293,0x2b
6294,0x43
6295,0x4f
6296,0x58
6297,0x74
6298,0x87
6299,0x89
6300,0x8f
6301,0xa4
6302,0xa6
6303,0x99
6304,0x93
6305,0x90
6306,0x82
6307,0x6c
6308,0x6a
6309,0x60
6310,0x51
6311,0x58
6312,0x65
6313,0x6d
6314,0x70
6315,0x7b
6316,0x80
6317,0x76
6318,0x74
6319,0x69
6320,0x60
6321,0x59
6322,0x5b
6323,0x65
6324,0x6d
6325,0x85
6326,0x9d
6327,0xad
6328,0xb2
6329,0xb0
6330,0xa4
6331,0x9d
6332,0x8c
6333,0x73
6334,0x69
6335,0x5b
6336,0x40
6337,0x32
6338,0x35
6339,0x30
6340,0x30
6341,0x41
6342,0x5b
6343,0x77
6344,0x90
6345,0xa6
6346,0xb9
6347,0xc6
6348,0xc2
6349,0xae
6350,0x9a
6351,0x81
6352,0x63
6353,0x4f
6354,0x4a
6355,0x4a
6356,0x4b
6357,0x5c
6358,0x6f
6359,0x77
6360,0x84
6361,0x85
6362,0x69
6363,0x5b
6364,0x5f
6365,0x57
6366,0x57
6367,0x6f
6368,0x92
6369,0x9f
6370,0xa1
6371,0xb4
6372,0xab
6373,0x93
6374,0x80
6375,0x6a
6376,0x5f
6377,0x65
6378,0x69
6379,0x70
6380,0x81
6381,0x84
6382,0x71
6383,0x60
6384,0x4d
6385,0x37
6386,0x2f
6387,0x25
6388,0x3a
6389,0x65
6390,0x89
6391,0xa8
6392,0xc0
6393,0xd3
6394,0xc8
6395,0xad
6396,0x99
6397,0x87
6398,0x70
6399,0x57
6400,0x46
6401,0x3d
6402,0x3c
6403,0x44
6404,0x4d
6405,0x57
6406,0x67
6407,0x76
6408,0x7e
6409,0x92
6410,0xa4
6411,0xa3
6412,0xa4
6413,0x98
6414,0x80
6415,0x6d
6416,0x5e
6417,0x52
6418,0x4e
6419,0x5e
6420,0x77
6421,0x8f
6422,0xa1
6423,0xb4
6424,0xb5
6425,0x93
6426,0x78
6427,0x52
6428,0x24
6429,0xd
6430,0xc
6431,0x1d
6432,0x39
6433,0x62
6434,0x8b
6435,0xad
6436,0xc2
6437,0xc2
6438,0xbc
6439,0xb0
6440,0x98
6441,0x8c
6442,0x7e
6443,0x6f
6444,0x67
6445,0x59
6446,0x51
6447,0x44
6448,0x3c
6449,0x43
6450,0x4f
6451,0x5e
6452,0x73
6453,0x90
6454,0xa3
6455,0xaa
6456,0xb0
6457,0xa4
6458,0x8e
6459,0x7b
6460,0x60
6461,0x55
6462,0x60
6463,0x60
6464,0x62
6465,0x7d
6466,0x8b
6467,0x8b
6468,0x92
6469,0x8c
6470,0x7d
6471,0x67
6472,0x4f
6473,0x43
6474,0x3f
6475,0x3d
6476,0x46
6477,0x4b
6478,0x5b
6479,0x6c
6480,0x7b
6481,0x95
6482,0xaa
6483,0xbe
6484,0xc6
6485,0xc5
6486,0xb9
6487,0x9a
6488,0x84
6489,0x59
6490,0x2c
6491,0x1d
6492,0x18
6493,0x33
6494,0x54
6495,0x65
6496,0x80
6497,0x9a
6498,0x9f
6499,0x95
6500,0x9c
6501,0x96
6502,0x82
6503,0x7d
6504,0x80
6505,0x84
6506,0x7a
6507,0x7b
6508,0x7a
6509,0x66
6510,0x62
6511,0x63
6512,0x63
6513,0x5f
6514,0x66
6515,0x77
6516,0x77
6517,0x78
6518,0x74
6519,0x67
6520,0x58
6521,0x4e
6522,0x55
6523,0x5f
6524,0x74
6525,0x92
6526,0xae
6527,0xbc
6528,0xc0
6529,0xb9
6530,0xa8
6531,0x90
6532,0x71
6533,0x5c
6534,0x4e
6535,0x3c
6536,0x35
6537,0x3a
6538,0x3d
6539,0x3d
6540,0x4d
6541,0x60
6542,0x74
6543,0x89
6544,0x9c
6545,0xae
6546,0xbe
6547,0xc2
6548,0xb2
6549,0x9f
6550,0x87
6551,0x69
6552,0x51
6553,0x48
6554,0x47
6555,0x48
6556,0x58
6557,0x6d
6558,0x78
6559,0x82
6560,0x88
6561,0x70
6562,0x59
6563,0x5e
6564,0x58
6565,0x58
6566,0x6f
6567,0x92
6568,0xa6
6569,0xa6
6570,0xb7
6571,0xb1
6572,0x96
6573,0x80
6574,0x65
6575,0x54
6576,0x5b
6577,0x63
6578,0x6a
6579,0x80
6580,0x8c
6581,0x80
6582,0x6f
6583,0x59
6584,0x40
6585,0x33
6586,0x22
6587,0x2b
6588,0x55
6589,0x7d
6590,0x9d
6591,0xb5
6592,0xcc
6593,0xca
6594,0xb0
6595,0x9a
6596,0x89
6597,0x77
6598,0x60
6599,0x4d
6600,0x43
6601,0x3f
6602,0x41
6603,0x43
6604,0x4b
6605,0x5f
6606,0x6c
6607,0x74
6608,0x93
6609,0xb4
6610,0xb2
6611,0xb7
6612,0xb0
6613,0x96
6614,0x80
6615,0x62
6616,0x4d
6617,0x3f
6618,0x47
6619,0x62
6620,0x80
6621,0x9a
6622,0xad
6623,0xb7
6624,0x9d
6625,0x81
6626,0x65
6627,0x39
6628,0x1b
6629,0x13
6630,0x22
6631,0x3c
6632,0x5f
6633,0x81
6634,0x9a
6635,0xa7
6636,0xa8
6637,0xa4
6638,0x9d
6639,0x95
6640,0x95
6641,0x8b
6642,0x7b
6643,0x7d
6644,0x71
6645,0x5c
6646,0x41
6647,0x2c
6648,0x2b
6649,0x32
6650,0x4a
6651,0x6f
6652,0xa0
6653,0xbf
6654,0xc8
6655,0xcc
6656,0xbf
6657,0xa0
6658,0x7b
6659,0x57
6660,0x41
6661,0x46
6662,0x52
6663,0x66
6664,0x80
6665,0x96
6666,0x96
6667,0x96
6668,0x8e
6669,0x76
6670,0x62
6671,0x4e
6672,0x40
6673,0x41
6674,0x4b
6675,0x57
6676,0x5c
6677,0x65
6678,0x6d
6679,0x6d
6680,0x80
6681,0x99
6682,0xb4
6683,0xbb
6684,0xc2
6685,0xc8
6686,0xa8
6687,0x87
6688,0x5c
6689,0x2c
6690,0x13
6691,0x7
6692,0x14
6693,0x46
6694,0x77
6695,0x96
6696,0xbb
6697,0xd1
6698,0xc5
6699,0xad
6700,0x8f
6701,0x69
6702,0x55
6703,0x59
6704,0x67
6705,0x7a
6706,0x87
6707,0x90
6708,0x8c
6709,0x81
6710,0x71
6711,0x5c
6712,0x4d
6713,0x46
6714,0x55
6715,0x65
6716,0x71
6717,0x7a
6718,0x71
6719,0x62
6720,0x51
6721,0x52
6722,0x63
6723,0x73
6724,0x89
6725,0xa6
6726,0xbc
6727,0xc5
6728,0xc3
6729,0xaa
6730,0x7d
6731,0x60
6732,0x46
6733,0x33
6734,0x37
6735,0x51
6736,0x63
6737,0x6a
6738,0x78
6739,0x7e
6740,0x80
6741,0x7a
6742,0x77
6743,0x82
6744,0x8f
6745,0xa1
6746,0xae
6747,0xb2
6748,0xa0
6749,0x84
6750,0x6a
6751,0x4f
6752,0x41
6753,0x37
6754,0x3f
6755,0x58
6756,0x6c
6757,0x80
6758,0x87
6759,0x80
6760,0x73
6761,0x59
6762,0x51
6763,0x52
6764,0x69
6765,0x7e
6766,0x84
6767,0x99
6768,0xaa
6769,0xb7
6770,0xa3
6771,0x8c
6772,0x87
6773,0x71
6774,0x62
6775,0x6f
6776,0x7e
6777,0x78
6778,0x6d
6779,0x6a
6780,0x62
6781,0x4d
6782,0x44
6783,0x48
6784,0x55
6785,0x76
6786,0x93
6787,0xb0
6788,0xcc
6789,0xcd
6790,0xb1
6791,0x98
6792,0x80
6793,0x5c
6794,0x40
6795,0x35
6796,0x3d
6797,0x43
6798,0x4e
6799,0x60
6800,0x69
6801,0x69
6802,0x62
6803,0x6a
6804,0x7a
6805,0x88
6806,0x92
6807,0x93
6808,0x92
6809,0x8c
6810,0x84
6811,0x76
6812,0x73
6813,0x74
6814,0x70
6815,0x7b
6816,0x8e
6817,0x99
6818,0x9c
6819,0x8f
6820,0x7d
6821,0x69
6822,0x54
6823,0x41
6824,0x39
6825,0x3c
6826,0x4f
6827,0x62
6828,0x76
6829,0x9a
6830,0xa8
6831,0xa8
6832,0xb8
6833,0xb4
6834,0xa1
6835,0x8c
6836,0x76
6837,0x65
6838,0x4a
6839,0x39
6840,0x3c
6841,0x3c
6842,0x3c
6843,0x4f
6844,0x6a
6845,0x7e
6846,0x8f
6847,0xa3
6848,0x9f
6849,0x93
6850,0x93
6851,0x84
6852,0x7a
6853,0x7a
6854,0x76
6855,0x71
6856,0x73
6857,0x7d
6858,0x7e
6859,0x81
6860,0x85
6861,0x81
6862,0x7d
6863,0x78
6864,0x6d
6865,0x63
6866,0x59
6867,0x54
6868,0x52
6869,0x57
6870,0x65
6871,0x70
6872,0x84
6873,0x9c
6874,0xa1
6875,0xad
6876,0xaa
6877,0x98
6878,0x89
6879,0x76
6880,0x66
6881,0x57
6882,0x48
6883,0x46
6884,0x4a
6885,0x4d
6886,0x59
6887,0x6a
6888,0x76
6889,0x7d
6890,0x8b
6891,0x98
6892,0x96
6893,0xa0
6894,0xa1
6895,0x92
6896,0x8b
6897,0x84
6898,0x6d
6899,0x5f
6900,0x6a
6901,0x63
6902,0x59
6903,0x71
6904,0x7a
6905,0x74
6906,0x7b
6907,0x84
6908,0x74
6909,0x6c
6910,0x6c
6911,0x63
6912,0x5e
6913,0x69
6914,0x7a
6915,0x81
6916,0x8c
6917,0x96
6918,0x98
6919,0x93
6920,0x90
6921,0x88
6922,0x7b
6923,0x71
6924,0x63
6925,0x51
6926,0x4a
6927,0x4d
6928,0x4b
6929,0x4f
6930,0x60
6931,0x74
6932,0x82
6933,0x96
6934,0xa7
6935,0xab
6936,0xa7
6937,0x9d
6938,0x88
6939,0x80
6940,0x78
6941,0x63
6942,0x60
6943,0x63
6944,0x5b
6945,0x5c
6946,0x6a
6947,0x6f
6948,0x71
6949,0x78
6950,0x7e
6951,0x7b
6952,0x78
6953,0x80
6954,0x78
6955,0x73
6956,0x77
6957,0x7a
6958,0x77
6959,0x82
6960,0x8b
6961,0x87
6962,0x89
6963,0x88
6964,0x7d
6965,0x74
6966,0x6f
6967,0x63
6968,0x54
6969,0x54
6970,0x54
6971,0x54
6972,0x5f
6973,0x70
6974,0x7b
6975,0x89
6976,0x99
6977,0xa1
6978,0xa4
6979,0x9f
6980,0x9a
6981,0x8b
6982,0x7b
6983,0x70
6984,0x60
6985,0x55
6986,0x51
6987,0x52
6988,0x57
6989,0x66
6990,0x73
6991,0x7b
6992,0x84
6993,0x8b
6994,0x8b
6995,0x88
6996,0x87
6997,0x7b
6998,0x74
6999,0x78
7000,0x74
7001,0x77
7002,0x81
7003,0x80
7004,0x7d
7005,0x81
7006,0x78
7007,0x73
7008,0x73
7009,0x6a
7010,0x63
7011,0x62
7012,0x60
7013,0x5f
7014,0x63
7015,0x6c
7016,0x76
7017,0x81
7018,0x92
7019,0xa3
7020,0xa6
7021,0xa4
7022,0x9c
7023,0x87
7024,0x71
7025,0x65
7026,0x5c
7027,0x48
7028,0x4e
7029,0x59
7030,0x5c
7031,0x70
7032,0x77
7033,0x7b
7034,0x82
7035,0x87
7036,0x89
7037,0x8c
7038,0x8f
7039,0x8b
7040,0x82
7041,0x7e
7042,0x76
7043,0x6d
7044,0x6a
7045,0x6d
7046,0x71
7047,0x78
7048,0x7d
7049,0x7d
7050,0x7d
7051,0x70
7052,0x66
7053,0x62
7054,0x5b
7055,0x60
7056,0x6c
7057,0x78
7058,0x87
7059,0x90
7060,0x98
7061,0x9a
7062,0x93
7063,0x8b
7064,0x87
7065,0x7e
7066,0x71
7067,0x6a
7068,0x63
7069,0x58
7070,0x54
7071,0x55
7072,0x58
7073,0x60
7074,0x73
7075,0x84
7076,0x90
7077,0x9c
7078,0xa0
7079,0x9a
7080,0x8e
7081,0x81
7082,0x74
7083,0x69
7084,0x65
7085,0x6f
7086,0x6d
7087,0x73
7088,0x7b
7089,0x77
7090,0x73
7091,0x77
7092,0x71
7093,0x65
7094,0x6a
7095,0x6f
7096,0x6c
7097,0x73
7098,0x7d
7099,0x80
7100,0x80
7101,0x84
7102,0x89
7103,0x8e
7104,0x90
7105,0x90
7106,0x87
7107,0x7b
7108,0x70
7109,0x5b
7110,0x4e
7111,0x4b
7112,0x4d
7113,0x55
7114,0x67
7115,0x7a
7116,0x8c
7117,0x9a
7118,0xa0
7119,0x9f
7120,0x96
7121,0x8b
7122,0x7e
7123,0x7b
7124,0x76
7125,0x6c
7126,0x6c
7127,0x69
7128,0x60
7129,0x67
7130,0x67
7131,0x69
7132,0x71
7133,0x77
7134,0x7a
7135,0x78
7136,0x7e
7137,0x7a
7138,0x70
7139,0x73
7140,0x76
7141,0x76
7142,0x84
7143,0x8f
7144,0x8e
7145,0x8e
7146,0x89
7147,0x7b
7148,0x6f
7149,0x69
7150,0x59
7151,0x51
7152,0x57
7153,0x58
7154,0x5f
7155,0x70
7156,0x7e
7157,0x84
7158,0x90
7159,0x9a
7160,0x9d
7161,0x9d
7162,0x9a
7163,0x90
7164,0x82
7165,0x74
7166,0x69
7167,0x5b
7168,0x51
7169,0x52
7170,0x58
7171,0x62
7172,0x70
7173,0x7a
7174,0x82
7175,0x87
7176,0x85
7177,0x82
7178,0x7b
7179,0x74
7180,0x73
7181,0x74
7182,0x77
7183,0x7e
7184,0x85
7185,0x84
7186,0x82
7187,0x7d
7188,0x74
7189,0x71
7190,0x6f
7191,0x66
7192,0x63
7193,0x66
7194,0x5f
7195,0x60
7196,0x6a
7197,0x73
7198,0x7b
7199,0x8c
7200,0xa3
7201,0xab
7202,0xaa
7203,0xa6
7204,0x90
7205,0x77
7206,0x65
7207,0x5b
7208,0x4a
7209,0x48
7210,0x57
7211,0x59
7212,0x6d
7213,0x7b
7214,0x7d
7215,0x84
7216,0x85
7217,0x84
7218,0x82
7219,0x87
7220,0x82
7221,0x7d
7222,0x7b
7223,0x74
7224,0x70
7225,0x70
7226,0x71
7227,0x74
7228,0x7b
7229,0x7b
7230,0x7d
7231,0x7d
7232,0x6f
7233,0x67
7234,0x66
7235,0x5e
7236,0x60
7237,0x6a
7238,0x77
7239,0x84
7240,0x92
7241,0xa1
7242,0xa4
7243,0x9c
7244,0x98
7245,0x88
7246,0x76
7247,0x69
7248,0x5f
7249,0x54
7250,0x4e
7251,0x57
7252,0x59
7253,0x65
7254,0x73
7255,0x7a
7256,0x85
7257,0x8f
7258,0x92
7259,0x90
7260,0x90
7261,0x89
7262,0x7d
7263,0x74
7264,0x6c
7265,0x65
7266,0x66
7267,0x6a
7268,0x73
7269,0x7d
7270,0x7d
7271,0x7e
7272,0x7b
7273,0x70
7274,0x67
7275,0x66
7276,0x66
7277,0x69
7278,0x76
7279,0x81
7280,0x89
7281,0x8e
7282,0x92
7283,0x90
7284,0x89
7285,0x89
7286,0x82
7287,0x7b
7288,0x73
7289,0x67
7290,0x5c
7291,0x52
7292,0x52
7293,0x54
7294,0x59
7295,0x6d
7296,0x80
7297,0x8f
7298,0x9d
7299,0xa3
7300,0x9d
7301,0x92
7302,0x84
7303,0x76
7304,0x6d
7305,0x66
7306,0x65
7307,0x6a
7308,0x6d
7309,0x70
7310,0x73
7311,0x74
7312,0x74
7313,0x76
7314,0x71
7315,0x71
7316,0x76
7317,0x77
7318,0x77
7319,0x7a
7320,0x7b
7321,0x7d
7322,0x80
7323,0x85
7324,0x8b
7325,0x8b
7326,0x8b
7327,0x87
7328,0x7a
7329,0x6f
7330,0x62
7331,0x55
7332,0x4f
7333,0x54
7334,0x5c
7335,0x67
7336,0x78
7337,0x89
7338,0x92
7339,0x99
7340,0x9a
7341,0x95
7342,0x8e
7343,0x85
7344,0x7d
7345,0x76
7346,0x6c
7347,0x67
7348,0x65
7349,0x5e
7350,0x60
7351,0x65
7352,0x69
7353,0x73
7354,0x7a
7355,0x80
7356,0x81
7357,0x84
7358,0x80
7359,0x77
7360,0x74
7361,0x74
7362,0x74
7363,0x7d
7364,0x85
7365,0x88
7366,0x89
7367,0x87
7368,0x7e
7369,0x71
7370,0x6a
7371,0x60
7372,0x59
7373,0x5c
7374,0x62
7375,0x66
7376,0x71
7377,0x7d
7378,0x81
7379,0x88
7380,0x92
7381,0x99
7382,0x9a
7383,0x9c
7384,0x96
7385,0x84
7386,0x76
7387,0x6a
7388,0x59
7389,0x4e
7390,0x4f
7391,0x54
7392,0x5f
7393,0x74
7394,0x7e
7395,0x87
7396,0x89
7397,0x88
7398,0x84
7399,0x7e
7400,0x78
7401,0x73
7402,0x74
7403,0x76
7404,0x77
7405,0x80
7406,0x7e
7407,0x7b
7408,0x78
7409,0x76
7410,0x74
7411,0x77
7412,0x70
7413,0x6d
7414,0x71
7415,0x67
7416,0x62
7417,0x67
7418,0x6f
7419,0x78
7420,0x85
7421,0xa0
7422,0xad
7423,0xa8
7424,0xa7
7425,0x92
7426,0x74
7427,0x60
7428,0x55
7429,0x4a
7430,0x46
7431,0x5b
7432,0x5f
7433,0x71
7434,0x84
7435,0x7e
7436,0x82
7437,0x87
7438,0x84
7439,0x7e
7440,0x88
7441,0x89
7442,0x81
7443,0x7e
7444,0x77
7445,0x6c
7446,0x65
7447,0x66
7448,0x6c
7449,0x76
7450,0x7b
7451,0x7e
7452,0x84
7453,0x77
7454,0x70
7455,0x6c
7456,0x65
7457,0x67
7458,0x71
7459,0x7e
7460,0x88
7461,0x92
7462,0x98
7463,0x95
7464,0x8b
7465,0x85
7466,0x7e
7467,0x73
7468,0x70
7469,0x65
7470,0x60
7471,0x5b
7472,0x58
7473,0x5e
7474,0x5f
7475,0x6d
7476,0x7b
7477,0x87
7478,0x93
7479,0x9a
7480,0x9a
7481,0x92
7482,0x87
7483,0x7a
7484,0x6c
7485,0x63
7486,0x5c
7487,0x63
7488,0x69
7489,0x6f
7490,0x74
7491,0x7d
7492,0x7e
7493,0x7a
7494,0x7a
7495,0x74
7496,0x73
7497,0x77
7498,0x78
7499,0x7e
7500,0x81
7501,0x82
7502,0x84
7503,0x81
7504,0x80
7505,0x81
7506,0x7d
7507,0x7b
7508,0x7a
7509,0x70
7510,0x6a
7511,0x63
7512,0x5e
7513,0x5f
7514,0x63
7515,0x6d
7516,0x77
7517,0x87
7518,0x90
7519,0x98
7520,0x9a
7521,0x92
7522,0x87
7523,0x7a
7524,0x6c
7525,0x65
7526,0x5f
7527,0x5c
7528,0x63
7529,0x66
7530,0x6f
7531,0x76
7532,0x7a
7533,0x7d
7534,0x7e
7535,0x81
7536,0x84
7537,0x84
7538,0x80
7539,0x7e
7540,0x78
7541,0x76
7542,0x76
7543,0x76
7544,0x77
7545,0x7b
7546,0x7e
7547,0x7e
7548,0x7e
7549,0x77
7550,0x70
7551,0x6d
7552,0x69
7553,0x67
7554,0x6c
7555,0x73
7556,0x7a
7557,0x87
7558,0x8c
7559,0x8e
7560,0x8e
7561,0x89
7562,0x82
7563,0x7d
7564,0x74
7565,0x6c
7566,0x65
7567,0x60
7568,0x60
7569,0x62
7570,0x66
7571,0x6d
7572,0x77
7573,0x82
7574,0x89
7575,0x90
7576,0x92
7577,0x89
7578,0x81
7579,0x7a
7580,0x70
7581,0x6a
7582,0x69
7583,0x6c
7584,0x70
7585,0x78
7586,0x7e
7587,0x81
7588,0x84
7589,0x80
7590,0x78
7591,0x77
7592,0x73
7593,0x70
7594,0x73
7595,0x74
7596,0x77
7597,0x7d
7598,0x82
7599,0x84
7600,0x84
7601,0x87
7602,0x82
7603,0x7b
7604,0x74
7605,0x6d
7606,0x67
7607,0x63
7608,0x62
7609,0x65
